data,tor,dystans,kat.,jeździec,waga,trener,mc,wygrana
 08.05.2016,Wrocław,1600 m,III, k. dż. A. Mazurkiewicz,56,M. Kryszyłowicz,2 / 6,2 500 zł
 16.07.2022,Sopot,2000 m,, dż. A. Reznikov,60,K. Rogowski,2 / 7,2 600 zł
 11.07.2022,Sopot,2000 m,IV, dż. A. Reznikov,60,K. Rogowski,4 / 7,650 zł
 16.06.2022,Wrocław,3400 m,steeple, dż. P. Peprna,69,K. Rogowski,5 / 9,1 000 zł
 28.05.2022,Wrocław,3850 m,steeple, dż. P. Peprna,69,K. Rogowski,7 / 11,0 zł
 03.05.2022,Wrocław,3850 m,steeple, dż. P. Peprna,69,K. Rogowski,6 / 10,0 zł
 24.04.2022,Warszawa,1600 m,III, dż. A. Kabardov,60,K. Rogowski,10 / 10,0 zł
 11.11.2021,Wrocław,4200 m,steeple, dż. P. Peprna,67,K. Rogowski,0 / 6,0 zł
 16.10.2021,Wrocław,5500 m,steeple, dż. D. Pastuszka,69,K. Rogowski,0 / 9,0 zł
 05.09.2021,Wrocław,3400 m,steeple, dż. P. Peprna,67,K. Rogowski,1 / 7,12 000 zł
 18.07.2021,Sopot,2000 m,III, dż. K. Grzybowski,57,K. Rogowski,3 / 7,1 500 zł
 11.07.2021,Sopot,2000 m,IV, dż. A. Reznikov,60,K. Rogowski,2 / 9,2 600 zł
 26.06.2021,Warszawa,2000 m,III, pr. dż. J. Balcerska,58,K. Rogowski,10 / 11,0 zł
 16.06.2021,Wrocław,4300 m,steeple, k. dż. R. Benš,67,K. Rogowski,8 / 9,0 zł
 26.05.2021,Wrocław,3850 m,steeple, dż. P. Peprna,67,K. Rogowski,0 / 13,0 zł
 16.05.2021,Warszawa,2000 m,III, pr. dż. E. Turganaaly Uulu,50,K. Rogowski,5 / 7,375 zł
 03.05.2021,Wrocław,4300 m,steeple, dż. D. Pastuszka,67,K. Rogowski,8 / 9,0 zł
 11.11.2020,Wrocław,4200 m,steeple, dż. D. Pastuszka,67,K. Rogowski,6 / 12,0 zł
 18.10.2020,Wrocław,5500 m,steeple, dż. P. Peprna,69,K. Rogowski,8 / 12,0 zł
 30.09.2020,Wrocław,4400 m,steeple, k. dż. D. Pastuszka,66,K. Rogowski,3 / 7,3 000 zł
 20.09.2020,Warszawa,2200 m,IV, dż. A. Reznikov,59½,K. Rogowski,10 / 11,0 zł
 06.09.2020,Warszawa,1800 m,III, dż. A. Kabardov,55½,K. Rogowski,8 / 8,0 zł
 20.08.2020,Sopot,2000 m,IV, dż. A. Reznikov,60,K. Rogowski,2 / 10,2 760 zł
 12.08.2020,Wrocław,1907 m,IV, k. dż. A. Klochynskyi,59,K. Rogowski,8 / 10,0 zł
 11.07.2020,Warszawa,2000 m,III, dż. A. Kabardov,60,K. Rogowski,8 / 8,0 zł
 21.09.2019,Warszawa,2000 m,IV, dż. A. Kabardov,60,K. Rogowski,7 / 7,0 zł
 01.09.2019,Warszawa,1800 m,IV, dż. A. Reznikov,60,K. Rogowski,4 / 8,650 zł
 18.08.2019,Wrocław,1907 m,IV, st. u. A. Gil,57,K. Rogowski,8 / 10,0 zł
 03.08.2019,Warszawa,2000 m,IV, st. u. R. Mannanbek Uulu,57,K. Rogowski,0 / 11,0 zł
 06.07.2019,Warszawa,2000 m,III, dż. M. Abik ,57½,K. Rogowski,3 / 7,1 500 zł
 22.06.2019,Warszawa,2000 m,III, dż. A. Kabardov,60,K. Rogowski,5 / 8,375 zł
 02.06.2019,Wrocław,2400 m,III, st. u. D. Vyhnalek,60,K. Rogowski,8 / 12,0 zł
 19.05.2019,Warszawa,1800 m,III, k. dż. B. Giedyk,64,K. Rogowski,5 / 7,375 zł
 03.11.2018,Warszawa,1800 m,III, dż. K. Grzybowski,59½,K. Rogowski,7 / 8,0 zł
 20.10.2018,Warszawa,2000 m,III, dż. A. Kabardov,60,K. Rogowski,9 / 9,0 zł
 09.09.2018,Warszawa,2000 m,IV, k. dż. K. Grzybowski,56,K. Rogowski,1 / 6,6 000 zł
 25.08.2018,Warszawa,1800 m,IV, k. dż. K. Grzybowski,60,K. Rogowski,6 / 7,0 zł
 11.08.2018,Warszawa,2000 m,IV, k. dż. K. Grzybowski,59,K. Rogowski,2 / 6,2 400 zł
 05.08.2018,Wrocław,1600 m,IV, u. D. Stępniak,56,K. Rogowski,7 / 13,0 zł
 15.07.2018,Sopot,1800 m,III, dż. V. Popov,56,K. Rogowski,4 / 6,700 zł
 30.06.2018,Warszawa,2000 m,III, dż. A. Reznikov,60,K. Rogowski,7 / 7,0 zł
 21.05.2017,Wrocław,3600 m,steeple, dż. P. Peprna,64,K. Rogowski,0 / 8,0 zł
 30.04.2017,Wrocław,3400 m,płoty, dż. P. Peprna,65,K. Rogowski,7 / 7,0 zł
 27.11.2016,Warszawa,1800 m,IV, st. u. P. Stepakin,62,K. Rogowski,9 / 10,0 zł
 20.11.2016,Warszawa,1600 m,III, dż. M. Abik ,59,K. Rogowski,9 / 12,0 zł
 12.11.2016,Warszawa,1800 m,IV, pr. dż. A. Chopyk,61,K. Rogowski,6 / 7,0 zł
 29.10.2016,Warszawa,1600 m,III, pr. dż. K. Kamińska,48,K. Rogowski,5 / 7,350 zł
 15.10.2016,Warszawa,2000 m,III, dż. A. Kabardov,60,K. Rogowski,4 / 4,700 zł
 08.10.2016,Warszawa,1400 m,III, dż. M. Srnec,59,K. Rogowski,7 / 7,0 zł
 25.09.2016,Wrocław,2200 m,III, pr. dż. A. Kardanov,56,K. Rogowski,9 / 12,0 zł
 04.09.2016,Wrocław,1907 m,IV, k. dż. A. Mazurkiewicz,59,K. Rogowski,5 / 10,800 zł
 14.08.2016,Warszawa,1800 m,III, dż. A. Reznikov,59,K. Rogowski,7 / 7,0 zł
 31.07.2016,Warszawa,1600 m,III, dż. A. Reznikov,59,K. Rogowski,4 / 7,700 zł
 17.07.2016,Sopot,1400 m,III, dż. A. Reznikov,56,K. Rogowski,1 / 7,7 000 zł
 09.07.2016,Sopot,2000 m,III, dż. A. Reznikov,56,K. Rogowski,2 / 7,2 800 zł
 18.06.2016,Warszawa,2000 m,III, u. J. Grzybowska,58,K. Rogowski,3 / 6,1 050 zł
 21.05.2016,Warszawa,1800 m,III, pr. dż. K. Grzybowski,57,K. Rogowski,3 / 8,1 400 zł
 07.05.2016,Warszawa,1800 m,III, k. dż. M. Abik ,58,K. Rogowski,6 / 6,0 zł
 24.04.2016,Warszawa,1800 m,II, pr. dż. K. Grzybowski,55,K. Rogowski,4 / 5,900 zł
 17.04.2016,Warszawa,1800 m,III, pr. dż. K. Grzybowski,57,K. Rogowski,5 / 7,350 zł
 22.11.2015,Warszawa,1600 m,II, dż. D. Petryakov,58,K. Rogowski,4 / 9,900 zł
 08.11.2015,Warszawa,1600 m,II, dż. A. Kabardov,57,K. Rogowski,4 / 6,900 zł
 18.10.2015,Wrocław,1400 m,II, dż. A. Kabardov,57,K. Rogowski,3 / 5,2 800 zł
 26.09.2015,Warszawa,1200 m,II, dż. D. Petryakov,57,K. Rogowski,4 / 6,900 zł
 13.09.2015,Warszawa,1300 m,, dż. D. Petryakov,57,K. Rogowski,5 / 6,1 000 zł
 22.10.2017,Wrocław,1600 m,IV, st. u. P. Stepakin,56,W. Kryszyłowicz,7 / 10,0 zł
 15.10.2017,Wrocław,1600 m,IV, dż. V. Popov,56,W. Kryszyłowicz,7 / 11,0 zł
 04.06.2017,Wrocław,1600 m,III, dż. M. Kryszyłowicz,59,W. Kryszyłowicz,6 / 6,0 zł
 07.05.2017,Wrocław,1600 m,III, dż. D. Petryakov,59,W. Kryszyłowicz,6 / 8,0 zł
 14.10.2017,Warszawa,1300 m,IV, u. S. Sawaed,58,T. Pastuszka,11 / 11,0 zł
 17.09.2017,Warszawa,1400 m,IV, u. S. Sawaed,58,T. Pastuszka,9 / 9,0 zł
 13.11.2016,Warszawa,1200 m,II, u. O. Ghadir,58,T. Pastuszka,7 / 7,0 zł
 17.09.2016,Warszawa,1200 m,II, dż. A. Turgaev,56,T. Pastuszka,7 / 8,0 zł
 03.09.2016,Warszawa,1200 m,II, k. dż. K. Grzybowski,57,T. Pastuszka,7 / 8,0 zł
 03.07.2016,Warszawa,1000 m,II, dż. A. Kabardov,55,T. Pastuszka,6 / 7,0 zł
 11.08.2018,Warszawa,2000 m,IV, st. u. S. Abaev,57,K. Rogowski,6 / 6,0 zł
 06.08.2017,Warszawa,2000 m,IV, dż. A. Reznikov,59,K. Rogowski,8 / 8,0 zł
 22.07.2017,Sopot,2000 m,IV, st. u. Y. Hamad,59,K. Rogowski,7 / 7,0 zł
 12.11.2016,Warszawa,1000 m,II, pr. dż. I. Wójcik,58,K. Rogowski,7 / 7,0 zł
 11.06.2017,Warszawa,2000 m,II, dż. M. Abik ,57,A. Wyrzyk,7 / 10,0 zł
 06.05.2017,Warszawa,2000 m,III, k. dż. K. Grzybowski,58,A. Wyrzyk,8 / 11,0 zł
 13.11.2016,Warszawa,1200 m,II, dż. M. Abik ,58,A. Wyrzyk,1 / 7,9 000 zł
 22.10.2016,Warszawa,1300 m,II, dż. M. Abik ,58,A. Wyrzyk,9 / 11,0 zł
 02.09.2018,Wrocław,1400 m,III, u. K. Suleymanova,52,J. Domańska,9 / 10,0 zł
 22.07.2018,Sopot,1200 m,IV, st. u. K. Mazur ,57,J. Domańska,6 / 7,0 zł
 15.07.2018,Sopot,1600 m,IV, st. u. K. Mazur ,56,J. Domańska,7 / 7,0 zł
 24.06.2018,Wrocław,1907 m,III, st. u. A. Kaleta,54,J. Domańska,7 / 9,0 zł
 10.06.2018,Wrocław,1600 m,III, u. J. Rychlak,53,J. Domańska,5 / 7,610 zł
 22.10.2017,Wrocław,1600 m,II, st. u. A. Kaleta,56,T. Dębowski,8 / 8,0 zł
 20.08.2017,Wrocław,1200 m,II, dż. D. Petryakov,56,T. Dębowski,7 / 8,0 zł
 13.08.2022,Wrocław,1907 m,IV, dż. M. Kryszyłowicz,60,M. Kryszyłowicz,9 / 11,0 zł
 11.07.2022,Sopot,2000 m,IV, dż. M. Kryszyłowicz,60,M. Kryszyłowicz,5 / 7,325 zł
 25.06.2022,Wrocław,2200 m,III, st. u. K. Dogdurbek Uulu,60,M. Kryszyłowicz,7 / 7,0 zł
 03.08.2019,Warszawa,2000 m,IV, dż. M. Kryszyłowicz,60,M. Kryszyłowicz,5 / 11,325 zł
 02.06.2019,Wrocław,3600 m,steeple, dż. M. Stromsky,68,M. Kryszyłowicz,3 / 9,3 000 zł
 05.05.2019,Wrocław,3400 m,steeple, k. dż. R. Benš,68,M. Kryszyłowicz,3 / 10,3 000 zł
 18.11.2018,Warszawa,1800 m,IV, dż. M. Kryszyłowicz,62,W. Kryszyłowicz,4 / 7,600 zł
 28.10.2018,Warszawa,1800 m,IV, dż. M. Kryszyłowicz,57½,W. Kryszyłowicz,1 / 8,6 000 zł
 06.10.2018,Warszawa,1600 m,IV, dż. M. Kryszyłowicz,60½,W. Kryszyłowicz,3 / 8,1 200 zł
 08.09.2018,Warszawa,1800 m,IV, dż. M. Kryszyłowicz,59½,W. Kryszyłowicz,2 / 7,2 400 zł
 11.08.2018,Warszawa,1800 m,IV, dż. M. Kryszyłowicz,53½,W. Kryszyłowicz,D / 9,0 zł
 15.07.2018,Sopot,1600 m,IV, dż. M. Kryszyłowicz,59,W. Kryszyłowicz,4 / 7,600 zł
 24.06.2018,Wrocław,1907 m,III, st. u. K. Dynarowska,56,W. Kryszyłowicz,5 / 9,610 zł
 10.06.2018,Wrocław,1600 m,III, pr. dż. A. Kardanov,57,W. Kryszyłowicz,4 / 7,1 220 zł
 17.09.2017,Wrocław,1400 m,II, dż. M. Kryszyłowicz,57,W. Kryszyłowicz,7 / 8,0 zł
 30.07.2017,Wrocław,1200 m,II, st. u. P. Stepakin,56,W. Kryszyłowicz,6 / 7,0 zł
 10.11.2018,Warszawa,1300 m,IV, u. A. Wieczorek,57,P. Piątkowski,4 / 8,600 zł
 03.11.2018,Warszawa,1200 m,IV, dż. K. Grzybowski,59,P. Piątkowski,5 / 8,300 zł
 27.10.2018,Warszawa,1000 m,IV, dż. K. Grzybowski,58,P. Piątkowski,3 / 8,1 200 zł
 30.09.2018,Warszawa,1300 m,IV, k. dż. K. Grzybowski,57,P. Piątkowski,2 / 9,2 400 zł
 09.09.2018,Warszawa,1300 m,IV, k. dż. K. Grzybowski,56,P. Piątkowski,5 / 9,300 zł
 26.08.2018,Warszawa,1000 m,IV, k. dż. K. Grzybowski,57,P. Piątkowski,4 / 9,600 zł
 04.08.2018,Warszawa,1400 m,IV, k. dż. K. Grzybowski,58,P. Piątkowski,3 / 7,1 200 zł
 24.06.2018,Warszawa,1300 m,III, k. dż. K. Grzybowski,57,P. Piątkowski,4 / 7,700 zł
 20.05.2018,Warszawa,1200 m,III, dż. F. Lefebvre,58,P. Piątkowski,3 / 6,1 400 zł
 29.04.2018,Warszawa,1300 m,III, k. dż. K. Grzybowski,57,P. Piątkowski,7 / 7,0 zł
 18.11.2017,Warszawa,1300 m,II, k. dż. K. Grzybowski,58,P. Piątkowski,7 / 9,0 zł
 04.11.2017,Warszawa,1000 m,II, dż. A. Reznikov,58,P. Piątkowski,6 / 7,0 zł
 03.11.2018,Warszawa,1600 m,III, dż. A. Turgaev,59,K. Rogowski,7 / 7,0 zł
 13.10.2018,Warszawa,2200 m,IV, dż. A. Reznikov,58,K. Rogowski,6 / 8,0 zł
 23.09.2018,Warszawa,1800 m,IV, dż. A. Kabardov,61,K. Rogowski,7 / 7,0 zł
 02.09.2018,Warszawa,1800 m,III, dż. D. Petryakov,57,K. Rogowski,6 / 6,0 zł
 25.08.2018,Warszawa,1600 m,IV, dż. A. Kabardov,61,K. Rogowski,7 / 7,0 zł
 05.08.2018,Warszawa,2200 m,IV, dż. D. Petryakov,57,K. Rogowski,8 / 11,0 zł
 21.07.2018,Sopot,2000 m,IV, k. dż. K. Grzybowski,57,K. Rogowski,2 / 7,6 000 zł
 24.06.2018,Warszawa,1800 m,III, dż. A. Kabardov,59,K. Rogowski,3 / 7,1 400 zł
 16.06.2018,Warszawa,2000 m,III, dż. D. Petryakov,57,K. Rogowski,9 / 9,0 zł
 27.05.2018,Warszawa,1600 m,III, dż. D. Petryakov,59,K. Rogowski,4 / 7,700 zł
 29.04.2018,Wrocław,1600 m,III, u. P. Kłóś,55,K. Rogowski,7 / 8,0 zł
 21.10.2017,Warszawa,1300 m,II, st. u. P. Stepakin,57,K. Rogowski,10 / 10,0 zł
 30.09.2017,Warszawa,1200 m,II, st. u. P. Stepakin,57,K. Rogowski,13 / 13,0 zł
 22.10.2017,Warszawa,1600 m,II, k. dż. I. Wójcik,57,M. Romanowski,9 / 11,0 zł
 27.08.2017,Warszawa,1300 m,, k. dż. I. Wójcik,57,M. Romanowski,7 / 9,0 zł
 18.11.2017,Warszawa,1400 m,II, dż. W. Szymczuk,58,A. Walicki,6 / 8,0 zł
 12.11.2017,Warszawa,1400 m,II, k. dż. K. Grzybowski,58,A. Walicki,6 / 8,0 zł
 15.10.2017,Warszawa,1300 m,II, k. dż. I. Wójcik,56,A. Walicki,9 / 9,0 zł
 30.09.2017,Warszawa,1200 m,, k. dż. K. Grzybowski,56,A. Walicki,6 / 6,0 zł
 24.06.2017,Warszawa,1200 m,III, dż. M. Abik ,59,A. Wyrzyk,6 / 6,0 zł
 13.05.2017,Warszawa,1600 m,III, dż. M. Abik ,59,A. Wyrzyk,11 / 11,0 zł
 14.05.2017,Warszawa,1000 m,III, dż. A. Kabardov,59,E. Zahariev,6 / 6,0 zł
 06.05.2017,Warszawa,1600 m,III, dż. A. Kabardov,58,E. Zahariev,8 / 9,0 zł
 02.06.2019,Wrocław,3600 m,steeple, st. u. L. Sloup ,67,S. W. Chaboski,0 / 9,0 zł
 18.05.2019,Warszawa,1600 m,III, st. u. K. Dynarowska,60,S. W. Chaboski,10 / 10,0 zł
 05.05.2019,Wrocław,3400 m,steeple, st. u. P. Pałczyński,68,S. W. Chaboski,0 / 10,0 zł
 21.10.2018,Wrocław,2400 m,IV, u. D. Dygrýn,59,T. Dębowski,8 / 9,0 zł
 14.10.2018,Wrocław,1907 m,III, k. dż. K. Kamińska,57,T. Dębowski,5 / 6,610 zł
 16.09.2018,Wrocław,1600 m,IV, k. dż. P. Nakoniechnyi,59,T. Dębowski,7 / 11,0 zł
 02.09.2018,Wrocław,1400 m,III, k. dż. K. Maryniak ,57,T. Dębowski,7 / 10,0 zł
 28.07.2018,Warszawa,1300 m,III, dż. T. Lukašek,56,K. Ziemiański,6 / 7,0 zł
 08.07.2018,Warszawa,1400 m,III, dż. M. Srnec,59,K. Ziemiański,7 / 7,0 zł
 16.06.2018,Warszawa,1600 m,II, dż. S. Mazur,56,K. Ziemiański,7 / 7,0 zł
 29.04.2018,Warszawa,1300 m,III, dż. S. Mazur,59,K. Ziemiański,1 / 7,7 000 zł
 11.11.2017,Warszawa,1200 m,II, dż. S. Mazur,57,K. Ziemiański,7 / 8,0 zł
 14.10.2017,Warszawa,1000 m,II, pr. dż. K. Kamińska,57,K. Ziemiański,8 / 10,0 zł
 10.09.2017,Wrocław,3800 m,steeple, st. u. M. Miksovsky ,64,J. Hrudka,6 / 7,0 zł
 13.08.2017,Wrocław,3800 m,steeple, dż. L. Matusky,64½,J. Hrudka,0 / 5,0 zł
 30.04.2017,Wrocław,3800 m,steeple, k. dż. R. Benš,65,I. Wróblewska,9 / 9,0 zł
 16.10.2016,Wrocław,4000 m,steeple, st. u. A. Chopyk,65,W. Kryszyłowicz,2 / 10,16 000 zł
 25.09.2016,Wrocław,3000 m,płoty, dż. D. Andres,61,W. Kryszyłowicz,2 / 6,3 000 zł
 04.09.2016,Wrocław,3800 m,steeple, st. u. A. Chopyk,64½,W. Kryszyłowicz,4 / 7,2 250 zł
 07.08.2016,Wrocław,1600 m,IV, u. R. Kułaga,56,T. Dębowski,8 / 10,0 zł
 19.06.2016,Wrocław,3600 m,steeple, pr. dż. C. Timmons,65½,T. Dębowski,1 / 7,6 500 zł
 22.05.2016,Wrocław,3600 m,steeple, dż. P. Dębowski,65,T. Dębowski,0 / 11,0 zł
 24.04.2016,Wrocław,3400 m,steeple, dż. P. Dębowski,65,T. Dębowski,4 / 10,2 250 zł
 25.10.2015,Wrocław,3000 m,płoty, k. dż. R. Benš,65,T. Dębowski,7 / 7,0 zł
 04.10.2015,Wrocław,2800 m,płoty, st. u. A. Chopyk,64½,T. Dębowski,2 / 5,3 000 zł
 05.09.2015,Wrocław,2800 m,płoty, st. u. A. Chopyk,63,T. Dębowski,2 / 7,3 000 zł
 23.08.2015,Wrocław,1600 m,IV, u. K. Mazur ,59,T. Dębowski,5 / 6,680 zł
 09.08.2015,Wrocław,2800 m,płoty, u. A. Čmiel,63,T. Dębowski,4 / 5,1 800 zł
 28.06.2015,Wrocław,2200 m,III, u. K. Mazur ,58,T. Dębowski,5 / 7,840 zł
 21.06.2015,Wrocław,1600 m,III, u. K. Mazur ,59,T. Dębowski,4 / 6,1 260 zł
 31.05.2015,Wrocław,1600 m,III, u. U. Bundz,59,T. Dębowski,3 / 7,1 680 zł
 10.05.2015,Wrocław,1600 m,III, dż. L. Reznikova-Wróblewska,57,T. Dębowski,1 / 7,4 200 zł
 07.09.2014,Wrocław,1200 m,II, u. U. Bundz,56,T. Dębowski,5 / 9,475 zł
 10.08.2014,Wrocław,1000 m,II, dż. M. Srnec,56½,T. Dębowski,6 / 9,0 zł
 10.06.2017,Warszawa,2000 m,III, dż. C. Fraisl,59½,M. Romanowski,6 / 7,0 zł
 13.11.2016,Warszawa,1800 m,III, dż. C. Fraisl,61,M. Romanowski,1 / 6,7 000 zł
 30.10.2016,Warszawa,2000 m,IV, dż. C. Fraisl,62,M. Romanowski,4 / 7,600 zł
 25.09.2016,Wrocław,2200 m,III, dż. C. Fraisl,60,M. Romanowski,6 / 12,0 zł
 10.09.2016,Warszawa,2200 m,IV, dż. C. Fraisl,61,M. Romanowski,4 / 6,600 zł
 06.08.2016,Warszawa,1800 m,III, dż. C. Fraisl,60,M. Romanowski,6 / 6,0 zł
 10.07.2016,Sopot,2000 m,IV, dż. C. Fraisl,61,M. Romanowski,5 / 7,300 zł
 12.06.2016,Warszawa,2000 m,III, dż. A. Turgaev,61,M. Romanowski,1 / 11,7 000 zł
 08.05.2016,Wrocław,1600 m,III, dż. C. Fraisl,60,M. Romanowski,3 / 9,2 000 zł
 17.04.2016,Warszawa,1600 m,III, dż. A. Turgaev,60,M. Romanowski,4 / 7,700 zł
 28.06.2015,Wrocław,3600 m,steeple, u. A. Čmiel,63,W. Kryszyłowicz,0 / 10,0 zł
 30.05.2015,Warszawa,3400 m,płoty, dż. Z. Lica,66,W. Kryszyłowicz,6 / 10,0 zł
 26.04.2015,Wrocław,3000 m,płoty, st. u. A. Chopyk,63,W. Kryszyłowicz,3 / 7,2 400 zł
 10.11.2014,Warszawa,2800 m,płoty, st. u. A. Chopyk,62,W. Kryszyłowicz,3 / 7,1 300 zł
 31.08.2014,Warszawa,2200 m,III, dż. P. Krowicki,56,M. Romanowski,7 / 7,0 zł
 17.08.2014,Wrocław,2000 m,III, dż. C. Fraisl,56,M. Romanowski,7 / 7,0 zł
 20.07.2014,Sopot,2000 m,III, dż. C. Fraisl,60,M. Romanowski,4 / 6,700 zł
 05.07.2014,Warszawa,1800 m,II, pr. dż. B. Giedyk,54,M. Romanowski,0 / 9,0 zł
 17.05.2014,Warszawa,1600 m,II, k. dż. A. Kabardov,61,M. Romanowski,8 / 9,0 zł
 27.04.2014,Warszawa,1800 m,II, k. dż. A. Kabardov,61,M. Romanowski,7 / 8,0 zł
 07.07.2013,Warszawa,1200 m,, dż. A. Reznikov,56,M. Romanowski,1 / 5,23 500 zł
 30.04.2017,Wrocław,3000 m,płoty, st. u. P. Pałczyński,69,W. Kryszyłowicz,0 / 8,0 zł
 17.11.2013,Warszawa,1400 m,III, k. dż. P. Gluza,56,F. Wołoszyn,5 / 6,330 zł
 27.10.2013,Wrocław,2000 m,IV, k. dż. P. Gluza,59,F. Wołoszyn,7 / 7,0 zł
 06.10.2013,Wrocław,1600 m,IV, k. dż. P. Gluza,59,F. Wołoszyn,10 / 11,0 zł
 28.10.2017,Warszawa,1600 m,IV, pr. dż. K. Kamińska,58,F. Wołoszyn,8 / 8,0 zł
 16.10.2016,Wrocław,1907 m,IV, pr. dż. A. Kardanov,58,M. Borkowski,9 / 9,0 zł
 27.10.2018,Warszawa,1600 m,IV, st. u. S. Abaev,57,F. Wołoszyn,10 / 11,0 zł
 14.10.2018,Wrocław,1907 m,III, st. u. P. Kłóś,56,F. Wołoszyn,6 / 6,0 zł
 30.09.2018,Warszawa,2000 m,IV, st. u. A. Gil,57,F. Wołoszyn,7 / 8,0 zł
 16.09.2018,Wrocław,3150 m,III, st. u. P. Kłóś,64,F. Wołoszyn,6 / 8,0 zł
 02.09.2018,Wrocław,1907 m,IV, st. u. P. Kłóś,57,F. Wołoszyn,5 / 9,500 zł
 28.10.2017,Warszawa,1800 m,III, pr. dż. K. Kamińska,55,F. Wołoszyn,6 / 6,0 zł
 14.10.2017,Warszawa,1200 m,IV, u. S. Sawaed,60,T. Pastuszka,6 / 6,0 zł
 24.06.2012,Warszawa,1800 m,III, dż. P. Krowicki,59,M. Rogowska,4 / 7,400 zł
 27.05.2012,Warszawa,1200 m,III, dż. P. Piątkowski,58,M. Rogowska,8 / 9,0 zł
 12.11.2011,Warszawa,1300 m,II, st. u. S. Mazur,57,J. Siwonia,10 / 13,0 zł
 22.10.2011,Warszawa,1000 m,II, dż. P. Krowicki,57,J. Siwonia,7 / 11,0 zł
 11.06.2017,Wrocław,4000 m,steeple, st. u. P. Složil ml.,68,J. Hanáček,7 / 10,0 zł
 25.10.2014,Wrocław,4000 m,steeple, k. dż. L. Matusky,67,J. Hanáček,0 / 5,600 zł
 07.09.2014,Wrocław,5000 m,steeple, k. dż. L. Matusky,66,J. Hanáček,2 / 11,40 000 zł
 10.08.2014,Wrocław,4000 m,steeple, k. dż. L. Matusky,67½,J. Hanáček,2 / 7,4 000 zł
 29.06.2014,Wrocław,4000 m,steeple, k. dż. L. Matusky,66,J. Hanáček,3 / 8,2 400 zł
 30.04.2017,Wrocław,3400 m,steeple, st. u. R. Man,65,W. Kryszyłowicz,6 / 8,0 zł
 25.09.2016,Wrocław,1907 m,IV, dż. D. Petryakov,59,W. Kryszyłowicz,6 / 6,0 zł
 07.08.2016,Wrocław,1600 m,IV, pr. dż. A. Kardanov,55,W. Kryszyłowicz,10 / 10,0 zł
 26.06.2016,Wrocław,1907 m,III, u. K. Mazur ,58,W. Kryszyłowicz,4 / 7,1 500 zł
 29.05.2016,Wrocław,1400 m,III, u. K. Mazur ,58,W. Kryszyłowicz,4 / 7,1 500 zł
 18.10.2015,Wrocław,1400 m,II, dż. A. Kabardov,57,S. Zawgorodny,7 / 7,0 zł
 15.10.2017,Wrocław,1600 m,IV, st. u. K. Mazur ,57,T. Dębowski,10 / 11,0 zł
 30.04.2017,Wrocław,3000 m,płoty, dż. J. Faltejsek,66,G. W. Wróblewski,6 / 8,0 zł
 11.09.2016,Warszawa,1200 m,IV, dż. A. Reznikov,58½,M. Romanowski,10 / 10,0 zł
 27.08.2016,Warszawa,1000 m,IV, dż. S. Mazur,59,M. Romanowski,2 / 11,2 400 zł
 24.07.2016,Warszawa,1600 m,IV, dż. S. Mazur,55½,M. Romanowski,10 / 10,0 zł
 17.04.2016,Warszawa,1800 m,III, dż. A. Turgaev,59,M. Romanowski,7 / 7,0 zł
 26.05.2021,Wrocław,4400 m,steeple, dż. J. Kratochvíl,68,J. Nováková,7 / 11,0 zł
 03.05.2021,Wrocław,4300 m,steeple, dż. J. Kratochvíl,68,J. Nováková,0 / 9,0 zł
 11.11.2020,Wrocław,4200 m,steeple, k. dż. R. Benš,67,P. Poles,5 / 12,1 000 zł
 05.08.2018,Wrocław,4200 m,steeple, dż. M. Novák ,66,P. Poles,9 / 10,0 zł
 10.06.2018,Wrocław,4000 m,steeple, dż. M. Novák ,66,P. Poles,2 / 8,4 000 zł
 30.04.2017,Wrocław,3800 m,steeple, dż. M. Novák ,66,P. Poles,7 / 9,0 zł
 16.10.2016,Wrocław,4000 m,steeple, dż. M. Novák ,67,P. Poles,3 / 10,8 000 zł
 04.09.2016,Wrocław,3800 m,steeple, dż. M. Novák ,67½,P. Poles,3 / 7,3 000 zł
 22.05.2016,Wrocław,3600 m,steeple, dż. L. Matusky,66½,P. Poles,1 / 11,7 500 zł
 24.04.2016,Wrocław,3400 m,steeple, dż. M. Novák ,65½,P. Poles,1 / 10,7 500 zł
 04.10.2015,Wrocław,2800 m,płoty, dż. D. Andres,66½,G. W. Wróblewski,4 / 5,1 800 zł
 05.09.2015,Wrocław,2800 m,płoty, dż. J. Váňa ml.,66½,G. W. Wróblewski,4 / 7,1 800 zł
 09.08.2015,Wrocław,2800 m,płoty, pr. dż. M. Rigo,64½,G. W. Wróblewski,2 / 5,3 000 zł
 28.06.2015,Wrocław,2600 m,płoty, k. dż. O. Velek ,63,G. W. Wróblewski,3 / 7,2 400 zł
 21.05.2017,Wrocław,3600 m,steeple, st. u. P. Pałczyński,63,I. Porkátová,0 / 8,0 zł
 07.08.2016,Wrocław,2200 m,III, k. dż. A. Mazurkiewicz,54,T. Dębowski,0 / 6,0 zł
 26.06.2016,Wrocław,1907 m,III, st. u. J. Wyrzyk,57,T. Dębowski,1 / 7,5 000 zł
 19.06.2016,Wrocław,2600 m,III, dż. A. Kabardov,61,T. Dębowski,2 / 8,3 000 zł
 22.05.2016,Wrocław,1600 m,III, k. dż. A. Mazurkiewicz,56,T. Dębowski,8 / 10,0 zł
